State/UT,Latitude,Longitude,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
PUNJAB,,,Gurdaspur,2017,127.25590890855953,170.3063180131188,225.72306917751058,95.30160990233307,172.09771946512544,146.66249430706654,166.6202623891142,160.9470670898994,172.2782090854046,174.68251130436087,236.2195910069439,203.7662668051222,2051.861027454559,297.56222692167836,493.1223985449691,646.5080328714847,614.6683691164269
PUNJAB,,,Gurdaspur,2018,145.7604127830074,183.53687518975073,231.4934092359365,60.745797013072576,192.04787304488838,125.13566459093126,191.42794617074162,127.78338352266337,172.2338048341404,185.01567128219426,220.11150400710648,188.305890011823,2023.598231686256,329.2972879727581,484.2870792938974,616.5807991184766,593.4330653011237
PUNJAB,,,Gurdaspur,2019,134.26839976731617,190.4258242510706,219.95466662014633,69.42588575083181,194.3230957522365,132.10502635129984,191.10818771759827,131.68061098448283,166.0194143974914,157.73330238299584,239.40067107456923,213.99698243078774,2040.4420674808262,324.69422401838676,483.70364812321463,620.9132394508723,611.1309558883528
PUNJAB,,,Gurdaspur,2020,156.39018269063536,175.7037715229464,229.20097954010842,87.9035837263287,159.92129316197978,152.6670834304849,189.0347517072629,155.29858460279524,158.28254350355496,174.25253948470584,232.46794861487933,186.37381443359183,2057.4970764192735,332.09395421358175,477.0258564284169,655.282963244098,593.094302533177
PUNJAB,,,Gurdaspur,2021,128.6380674274775,202.27167635553718,247.67211586086566,78.96382534235903,184.8437625905379,146.78987076724297,172.13285623024467,162.82063759132689,149.00444230805522,152.02170390777914,233.6666629928596,193.43250785712186,2052.258129231407,330.9097437830147,511.47970379376255,630.7478068968697,579.1208747577606
PUNJAB,,,Gurdaspur,2022,138.7145474619229,206.1447280648527,233.67121478546844,79.96595852226216,158.8165184231378,132.85134918424484,156.3608086306892,138.98593623481764,179.66598787566465,148.4702334284513,235.37626243081434,219.8457554733806,2028.8693005157072,344.8592755267756,472.4536917308684,607.8640819254163,603.6922513326463
PUNJAB,,,Gurdaspur,2023,129.4801337852664,206.5187217507625,235.9762262404616,89.59757451113583,163.16991416880086,134.69703291602443,171.2271265989233,149.55893059482554,161.84512435253646,154.9757326315718,219.20610482158344,203.96602882242692,2020.2186511943194,335.9988555360289,488.7437149203983,617.3282144623097,578.1478662755821
PUNJAB,,,Kapurthala ,2017,160.8024807388233,108.0466942890116,154.67410828696205,229.6599600822655,206.39635483890106,52.35981229960983,90.81385696468382,223.9982021801715,131.07330176779416,89.29634212791474,85.53239886821004,142.30003383651544,1674.9535462808633,268.8491750278349,590.7304232081286,498.2451732122594,317.12877483264026
PUNJAB,,,Kapurthala ,2018,158.4307890878123,117.69192628516817,151.5248170022643,244.46682142418518,211.5862735996596,81.98892319202807,122.58965551514642,235.39018275164685,130.64854214720782,123.7835371192723,85.30967386283591,132.4171586669204,1795.8283006541471,276.12271537298045,607.5779120261091,570.617303606029,341.5103696490286
PUNJAB,,,Kapurthala ,2019,170.1958003658395,132.50922944341437,122.99431478233818,242.43216437929652,178.69826666963553,51.448677410281235,101.5654150858596,235.97648482513193,128.01035925555456,113.24959847131976,83.54946135157688,154.36975712901864,1714.9995291692665,302.70502980925386,544.1247458312703,517.0009365768274,351.1688169519153
PUNJAB,,,Kapurthala ,2020,184.38794831686073,115.41336383448696,133.89192154753917,249.79486979210003,213.38680399460097,47.56705896699854,93.91961762237176,217.28248308221933,133.24114620029403,125.25310579336333,118.99978546307177,148.32887005292096,1781.4669746668276,299.8013121513477,597.0735953342402,492.0103058718836,392.58176130935607
PUNJAB,,,Kapurthala ,2021,182.6127098812787,127.71287429440837,152.7512288739233,219.9973761779683,202.73402836641492,60.81933608626467,93.79360137734851,232.81214397698417,126.90418095376145,109.2299742022561,116.47690847094889,168.6908101309983,1794.5351727925554,310.3255841756871,575.4826334183065,514.3292623943588,394.3976928042033
PUNJAB,,,Kapurthala ,2022,166.54044721011712,132.67792750681426,152.44453086220128,249.17638223283154,184.33088932781283,64.71411702029499,130.58897144197985,219.3026384051728,128.32002157472454,104.92502593407966,107.73038601693156,164.23942197737688,1804.9907595103373,299.2183747169314,585.9518024228457,542.9257484421721,376.8948339283881
PUNJAB,,,Kapurthala ,2023,171.97474223350198,120.79666554464436,154.52124229301802,223.00783157803593,209.51196072717005,47.29162844638014,122.24254406505923,239.60540729786226,124.86995652385855,113.34730841365902,89.98414213556272,153.0601763565167,1770.2136056152688,292.77140777814634,587.041034598224,534.0095363331602,356.39162690573846
PUNJAB,,,Jalandhar,2017,239.72443130135863,100.58109535484488,252.60630687630822,184.39602454139504,58.04672756811206,233.83108413033486,117.34774018086868,81.7316892745105,213.68366394781847,187.0421473642456,203.07242597323784,246.01032318178713,2118.0736596948223,340.3055266562035,495.04905898581535,646.5941775335325,636.1248965192706
PUNJAB,,,Jalandhar,2018,208.80143074581852,93.0680342106491,230.7097771283186,168.03623525917484,82.72925565744977,232.4897067956025,132.31593811542075,96.89312265739555,215.31007097890506,161.83036758063506,192.89044850059753,243.33357089091095,2058.4079585208783,301.8694649564676,481.4752680449432,677.0088385473239,598.0543869721434
PUNJAB,,,Jalandhar,2019,217.2327355540676,101.04672122999847,246.4041335568138,183.16450324040238,56.05888571898768,221.55999699666486,119.72155274664064,72.30540104056081,238.44472227717233,190.5622614293504,167.61242621650393,232.52890084971924,2046.6422408568822,318.27945678406604,485.62752251620384,652.0316730610386,590.7035884955735
PUNJAB,,,Jalandhar,2020,214.85430771777723,92.79391716721281,249.967939869037,164.46755332760122,57.61718243660826,207.01265073014798,127.32786982747884,75.98846031791217,224.17004526919837,162.17985053281222,200.54226077713437,233.57914589026998,2010.5011838631904,307.64822488499004,472.0526756332465,634.4990261447373,596.3012572002166
PUNJAB,,,Jalandhar,2021,224.64651458533683,114.5220572535523,221.35415629856737,178.23645204716829,62.88954007967922,229.77855692755278,124.99657560040332,81.12501734089528,222.58734836638465,169.9693324209631,181.68782067225362,234.04973162502864,2045.8431032177855,339.16857183888914,462.4801484254149,658.487498235236,585.7068847182454
PUNJAB,,,Jalandhar,2022,221.64541321391732,100.10341951903288,223.64454316889447,182.22945173498974,77.9551906983964,228.31005112743813,106.4049345205513,88.50004235184308,234.68442510038196,199.25429281840175,187.0654896937221,245.51058124928775,2095.307835196857,321.7488327329502,483.8291856022806,657.8994531002145,631.8303637614116
PUNJAB,,,Jalandhar,2023,242.69226360210365,116.36593091522809,246.8921518224276,153.15422049256975,64.97628230216363,202.0796537331681,110.74275121868502,109.72232921317567,234.5129617952344,170.00346814906598,186.34481377544844,256.29059095798624,2093.777417977257,359.05819451733174,465.022654617161,657.0576959602631,612.6388728825007
PUNJAB,,,Hoshiarpur,2017,219.42488382962424,104.85835175634497,142.59945126992795,246.06400437920908,211.04189176230759,108.27052445164702,85.60584912814224,190.8752884295813,71.41605019833621,148.60750369321386,118.90274262005398,100.68037848393985,1748.3469200023285,324.28323558596924,599.7053474114447,456.16771220770676,368.19062479720765
PUNJAB,,,Hoshiarpur,2018,219.7331739646042,78.16610602159173,121.3510760755457,229.86512380024263,230.31449540071924,86.19012475969407,84.07837517490644,161.8797813265674,103.42588508044746,152.47636592949777,120.12928360945584,135.61929449098793,1723.22908563426,297.8992799861959,581.5306952765076,435.5741663416154,408.2249440299415
PUNJAB,,,Hoshiarpur,2019,197.99794487125632,87.7154880186016,142.40829517035453,229.50651018901596,222.60033082032334,87.98401495504966,58.677311023546274,190.91548228853463,99.40122385025309,153.9321976772244,129.60692501888093,135.23846831703543,1735.984192200076,285.7134328898579,594.5151361796939,436.97803211738363,418.77759101314075
PUNJAB,,,Hoshiarpur,2020,225.22716020186513,105.84644783607064,126.26972991634806,225.6835677746767,235.48862978879123,108.31144296729656,86.96865190350226,162.10927248763457,103.33975383463738,152.43602620580498,141.75022947996865,96.95894340299284,1770.3898557995888,331.07360803793574,587.4419274798161,460.7291211930708,391.1451990887665
PUNJAB,,,Hoshiarpur,2021,231.33531325725804,90.93343221687158,121.77615000927469,249.1092214404469,202.44292278158215,88.84025899558371,81.39901124730139,176.2640143804842,69.05325867272867,156.87013423510356,107.4114101711305,112.33081095315742,1687.7659383609227,322.2687454741296,573.3282942313037,415.55654329609797,376.6123553593915
PUNJAB,,,Hoshiarpur,2022,233.05214889310318,81.92607062997256,123.05331900638441,240.2886504367913,224.07590332828815,108.99319530098316,87.90970949196597,153.89660009985644,87.54682558317181,160.24356609579473,106.86707090651637,124.72819884665421,1732.581258619482,314.9782195230757,587.4178727714639,438.34633047597737,391.83883584896535
PUNJAB,,,Hoshiarpur,2023,216.78394208759366,86.35282970633452,109.91236057119004,235.04064019099064,209.73939261638245,84.32243002667812,65.39993720836502,161.6296842099194,74.13881159673412,176.14682704507203,123.76948418975446,134.29728621767217,1677.5336256666865,303.1367717939282,554.6923933785631,385.4908630416966,434.2135974524987
PUNJAB,,,Shahid Bhagat Singh Nagar ,2017,98.83323379844234,196.00480875287323,101.67539527397292,258.3098186868064,193.10180193690582,231.89885199528229,171.7892598485307,150.46654113703968,242.07116184866078,222.0310954304419,200.85427486621182,83.13794731410682,2150.1741908892745,294.83804255131554,553.0870158976852,796.2258148295134,506.02331761076056
PUNJAB,,,Shahid Bhagat Singh Nagar ,2018,89.19977503406494,201.59667516466328,117.61024251365495,241.4515592136579,170.82628889803632,234.83913393466767,192.83358181810175,145.93214313268766,212.5278104289074,232.02830689690097,197.82102699312202,77.32667978173689,2113.9932238102015,290.7964501987282,529.8880906253492,786.1326693143645,507.17601367175985
PUNJAB,,,Shahid Bhagat Singh Nagar ,2019,80.16908460654652,195.33297079966337,119.93502768508469,266.63281251844506,174.12225554173568,225.8123203389011,197.7354921544777,141.53179481435635,231.7517968066847,238.00374214961312,204.41552329520533,81.5698369573855,2157.0126576680996,275.5020554062099,560.6900957452654,796.8314041144199,523.9891024022039
PUNJAB,,,Shahid Bhagat Singh Nagar ,2020,84.76803545061325,198.11124120865583,115.8048105877065,246.15374349876635,185.59518805858622,211.4943643725291,182.5975658269376,138.9866655983884,224.54161280587024,245.6293884128748,206.8855519724278,69.18427134305827,2109.752439136414,282.87927665926907,547.5537421450591,757.6202086037254,521.6992117283609
PUNJAB,,,Shahid Bhagat Singh Nagar ,2021,82.2758391999071,220.6844111120918,136.59788324844808,233.2874582088451,191.096253449715,211.46655763730772,176.18425217482178,147.40494227779936,213.51394916942382,235.15046511226333,173.2014372271359,82.7169987565355,2103.5804475742943,302.9602503119989,560.9815949070082,748.5697012593528,491.06890109593473
PUNJAB,,,Shahid Bhagat Singh Nagar ,2022,80.44091692314532,220.40618211569605,111.20932387124466,246.40728641916806,166.8658210011974,202.9131905752268,196.95586327434816,158.22052853891955,218.40131760197158,235.76780678568798,189.18831260260302,106.02331437084197,2132.7998640800506,300.8470990388414,524.48243129161,776.490899990466,530.9794337591329
PUNJAB,,,Shahid Bhagat Singh Nagar ,2023,78.80438131497905,201.9704112416927,123.96758183747095,246.90864697393437,159.14437783188606,204.62109238610552,165.91904004584583,152.8069179825323,218.84681421965533,229.1174780672538,187.5765545206191,99.03281396976261,2068.7161103917374,280.77479255667174,530.0206066432913,742.193864634139,515.7268465576356
PUNJAB,,,Fatehgarh Sahib,2017,259.4767316622404,223.3555660964762,88.24756333810961,71.40944497175045,218.47855615049951,79.32194708930521,149.19693090116292,240.92892003765948,232.36582079403595,207.3388542508277,203.85451521234006,61.40746446700775,2035.3823149714153,482.8322977587166,378.13556446035955,701.8136188221636,472.6008339301755
PUNJAB,,,Fatehgarh Sahib,2018,235.2343844644703,248.60875023391196,77.4607775994771,73.33181746914107,188.10040701521632,82.78336169505647,177.36656802961323,254.38504362085317,243.9593329654933,195.86085203868328,184.9750283018168,73.2536822610748,2035.3200056948078,483.8431346983823,338.8930020838345,758.4943063110162,454.08956260157487
PUNJAB,,,Fatehgarh Sahib,2019,241.53835827260622,250.242890647733,76.23757483795838,68.5998262103992,214.6177910625879,65.3102131358362,141.85684430613418,232.7218250737148,250.8377684771781,213.82374635818806,183.10969380365958,80.28200478941729,2019.178536975413,491.7812489203392,359.4551921109455,690.7266509928633,477.21544495126494
PUNJAB,,,Fatehgarh Sahib,2020,262.2357842173119,252.21908179760914,106.33449366371983,70.84187482667312,186.2546755181306,81.71480893321689,155.8294305253579,224.869209352833,234.15653504317157,213.74582244507775,168.87929900524242,70.92306698636773,2028.0040823147117,514.454866014921,363.43104400852354,696.5699838545793,453.54818843668795
PUNJAB,,,Fatehgarh Sahib,2021,260.90673480470105,246.73457333096096,108.06700603629788,85.25843543079056,186.57676759452553,71.08520949372206,153.94819148387438,241.40644207300957,251.59857882578171,185.22411642466153,197.01983258872676,72.0450984569103,2059.8709865439623,507.64130813566203,379.902209061614,718.0384218763877,454.28904747029856
PUNJAB,,,Fatehgarh Sahib,2022,246.52422751974353,236.9097431478771,106.91028940674381,76.05361360791562,205.61188918461113,82.53868260465995,177.29719104620327,251.84070257591404,262.159271372515,214.1931542397843,205.2876232600875,62.653823849602084,2127.9802118156576,483.43397066762066,388.57579219927055,773.8358475992923,482.1346013494739
PUNJAB,,,Fatehgarh Sahib,2023,262.60079174709216,257.8009267542004,109.50887449766547,91.05129008455117,211.83566476769863,93.11799338272935,172.38580606822052,247.60935730884503,262.6010533243471,187.90758504758705,186.46445540676888,74.8642226884615,2157.7480210781678,520.4017185012926,412.3958293499153,775.714210084142,449.2362631428174
PUNJAB,,,Ludhiana,2017,175.83989442509608,57.719187619100325,67.55224009759323,173.73080305323998,196.29368787400114,234.01652527415177,61.193882957402394,200.12808885533232,73.60718549891436,227.31196047551953,129.09546453855242,127.57881262830003,1724.0677332972036,233.5590820441964,437.5767310248343,568.9456825858008,483.986237642372
PUNJAB,,,Ludhiana,2018,179.61533066702737,61.438063360369526,51.237671747277716,151.1112541239864,204.94231250579037,216.63518137255284,42.428843433615555,214.0969051805675,75.43137312712288,210.4894454076925,121.61335182950044,120.16002373636576,1649.199756491869,241.0533940273969,407.29123837705447,548.5923031138587,452.2628209735587
PUNJAB,,,Ludhiana,2019,173.36823394343634,89.61297039887458,67.23114975408066,167.88867589367266,179.22256135754307,251.46759372277384,46.02261053604395,202.3073123999046,66.27132296141308,216.6723221435545,103.70641986377817,133.5265808215121,1697.2977537965876,262.9812043423109,414.34238700529636,566.0688396201355,453.90532282884476
PUNJAB,,,Ludhiana,2020,192.06457279279783,86.80889269339765,83.37485574507409,183.21963572091136,177.34385622290327,238.25389637657648,41.890294833669245,224.44788137830452,42.12210596530363,207.21190722307458,99.73400142225756,124.26469215971667,1700.7365925339868,278.87346548619547,443.9383476888887,546.7141785538538,431.2106008050488
PUNJAB,,,Ludhiana,2021,187.54739535437403,75.41847296207712,69.1992000250446,149.44889534921055,186.3784316280709,225.15233289356968,34.28311668294347,197.88698521806162,70.09609721162835,205.10932454904753,94.6158539199649,106.00994028890007,1601.1460460828928,262.9658683164512,405.026527002326,527.4185320062031,405.7351187579125
PUNJAB,,,Ludhiana,2022,183.60285990089977,57.888919477356396,62.72494676828457,164.7608818174456,172.70545317497158,235.55277475660895,60.15781283933517,222.98006722642964,76.42299693289246,227.14694516873615,129.87614096294664,134.92807423625203,1728.7478732621591,241.49177937825618,400.19128176070177,595.1136517552662,491.95116036793485
PUNJAB,,,Ludhiana,2023,173.8690735289038,72.71067977707031,47.83616056149823,158.4584448382655,182.13604195818206,220.35047104318238,64.13892646712665,224.67427393363488,63.11304152760621,228.7139973272015,106.79743774863445,104.94944671986549,1647.7479954311714,246.57975330597412,388.43064735794576,572.2767129715501,440.4608817957014
PUNJAB,,,Moga,2017,206.57482796250218,100.00815113522532,57.91698490765102,58.33552359046039,96.5197803317919,247.05678389588087,194.08020995616107,81.38575287935998,237.84781965213753,124.80195931231442,257.40581330646825,205.80863117506775,1867.742238105021,306.5829790977275,212.77228882990332,760.3705663835394,588.0164037938504
PUNJAB,,,Moga,2018,210.32337281334992,94.71970937790132,43.23257262322717,68.04003103951263,104.15393867143212,236.15976830530968,171.3388757653883,95.01067328800221,261.63125733791736,160.65038883092222,248.3156194581095,203.92905812740366,1897.505265638476,305.04308219125124,215.42654233417193,764.1405746966175,612.8950664164354
PUNJAB,,,Moga,2019,173.9401511723629,86.80990735082896,75.13450784568587,67.1440592289028,78.04418076698329,232.14567673627164,180.71571641241428,103.51790913873783,266.16200576989763,150.91299958714293,253.18949006704432,189.91981664140272,1857.636420717675,260.75005852319185,220.32274784157198,782.5413080573214,594.0223062955899
PUNJAB,,,Moga,2020,198.58141815116122,92.96836653010189,66.88934798188254,58.010313780096986,85.17344627777722,238.87869304141765,164.3317747186422,84.87285531549361,260.20282415385583,125.16806625865004,237.7893032693388,185.77413921199687,1798.640548690415,291.5497846812631,210.07310803975673,748.2861472294093,548.7315087399857
PUNJAB,,,Moga,2021,193.0536537068631,110.55184881837624,64.55399242596914,56.95629978687808,87.88518045783582,234.16474948828005,193.04328563845453,107.49808395564227,230.49094806448858,136.38321608176093,235.77162015426222,181.35067353022393,1831.7035521090347,303.60550252523933,209.39547267068303,765.1970671468655,553.5055097662471
PUNJAB,,,Moga,2022,204.73387918498264,97.41110776020491,51.79552412070522,48.797969088876826,82.37035274280062,231.8656426892202,175.54969054357554,109.96433903418034,233.08056081808144,162.21355459029797,232.41776271054673,201.63319318959583,1831.8335764730682,302.14498694518755,182.96384595238266,750.4602330850576,596.2645104904404
PUNJAB,,,Moga,2023,205.04019716079165,87.41123805858547,52.13687005562329,60.31121864030726,85.02378476569635,214.2714564333248,190.5652929075528,114.6611303047017,267.9325373796511,157.05023342812433,256.43895608967597,204.63740931577723,1895.4803245398118,292.4514352193771,197.4718734616269,787.4304170252303,618.1265988335775
PUNJAB,,,Firozpur,2017,220.3346819177424,182.7304769275467,241.77951265455206,155.88090245528775,120.9091543215105,166.36900386501475,49.641049540534794,136.03225917009638,174.6689696990968,72.68068878489143,239.29910301769772,101.75834639430744,1862.084148748279,403.0651588452891,518.5695694313504,526.7112822747428,413.73813819689656
PUNJAB,,,Firozpur,2018,216.9444390594354,169.610197084515,248.45395153622277,153.51933442050637,127.96650177790309,141.782190266573,57.04575942255333,113.52934961778102,197.10930149958335,47.71132842546345,234.4923507443599,120.88605094659215,1829.050754801489,386.5546361439504,529.9397877346322,509.4666008064907,403.08973011641547
PUNJAB,,,Firozpur,2019,218.36310095731278,169.89421622897248,215.67232111191638,131.55137414104556,139.11787479864532,147.89566211750238,72.91543412712812,127.0005599568424,205.78751677830184,65.23341538722616,244.93351381189697,112.1518736568665,1850.5168630736569,388.25731718628526,486.3415700516073,553.5991729797747,422.31880285598965
PUNJAB,,,Firozpur,2020,209.34372329284105,157.29534279490935,239.02576131516346,129.54443068169917,109.43511850537102,149.4535047605434,55.234600091922,140.3973906366113,208.19178495352878,32.9190607027365,218.43895138357854,126.0200755536877,1775.2997446725926,366.6390660877504,478.0053105022336,553.2772804426055,377.3780876400028
PUNJAB,,,Firozpur,2021,230.08709258057442,169.7210581166631,223.27425747269714,158.51106043372184,129.0708723693015,167.46639194454508,56.24231524447251,115.20145842832156,191.8929052963908,65.54585363564195,250.17661584753762,122.56668182682198,1879.756563196689,399.8081506972375,510.85619027572045,530.8030709137299,438.28915131000156
PUNJAB,,,Firozpur,2022,200.5703724259128,158.69920829011355,217.16695962430285,150.3902302194279,135.09698910731316,145.68524049527005,67.14484136595988,125.68509432349923,174.20339505494715,57.469549475924815,232.9572477320099,123.24884559009938,1788.3179737047806,359.2695807160263,502.6541789510439,512.7185712396763,413.6756427980341
PUNJAB,,,Firozpur,2023,217.08637570784197,165.55605267462744,247.42743916872308,135.8267085780161,124.60238438978438,159.7149965428164,62.74378044065762,143.13711434366337,178.94511646008684,44.956924980624535,252.12627738077194,129.99724672340335,1862.120417391017,382.6424283824694,507.8565321365236,544.5410077872242,427.08044908479985
PUNJAB,,,Muktsar,2017,215.20522534251023,179.4846754829137,102.17656931070299,165.71863409038536,136.57859495566427,255.27987622995755,79.26184121182632,149.56565513097013,239.92853729191356,221.4219356591123,136.62844436809448,100.56041845951202,1981.8104075335627,394.68990082542393,404.4737983567526,724.0359098646676,458.61079848671875
PUNJAB,,,Muktsar,2018,189.70618218137187,161.3716338450177,115.5753034975902,179.54962573561212,122.05534194417494,222.64092750918525,70.67859193401213,133.8308626296578,233.2144392292508,231.01516773226834,107.36917330315325,102.75560109930942,1869.7628506406036,351.07781602638954,417.1802711773773,660.3648213021058,441.139942134731
PUNJAB,,,Muktsar,2019,225.89428689393858,179.79600174082475,122.14601350695195,193.12305559542762,104.96707883370249,259.41223594978385,88.90365458452972,146.00313981253214,230.95102398428114,231.58773430410503,140.88909231754135,95.88171222247372,2019.555029746092,405.6902886347633,420.23614793608203,725.2700543311269,468.3585388441201
PUNJAB,,,Muktsar,2020,206.267086110926,178.8848437696339,119.4365603762488,158.24462388674849,136.39579182699907,223.49285932186106,95.04194268049847,130.80511779128662,239.99630551755416,236.33654096533002,111.47721723307929,95.31332446265344,1931.6922139428193,385.1519298805599,414.0769760899964,689.3362253112002,443.12708266106273
PUNJAB,,,Muktsar,2021,214.98978189102593,174.87084121245977,114.46977398290107,170.81926518806011,109.95506483190032,228.96696656355533,97.05360394537344,134.72237451737482,236.15717841895798,205.73587492642156,137.14770431828447,110.81901618392104,1935.707445980236,389.8606231034857,395.2441040028615,696.9001234452616,453.7025954286271
PUNJAB,,,Muktsar,2022,210.05477451073318,145.24644099284995,111.40153220135943,172.2141366492504,117.4275416051917,246.87904577280196,64.4924265196808,150.52125446284091,206.23665229645505,228.6127846417576,125.72371472160873,95.32000568386397,1874.1303100583937,355.30121550358314,401.04321045580156,668.1293790517788,449.6565050472303
PUNJAB,,,Muktsar,2023,222.22584887540282,180.31257192332055,126.52955299790995,168.92562891561894,135.84764656757784,257.247117630168,92.86554904596954,141.06336110419468,230.248617685561,206.1825864964394,139.16407344352683,94.67193829948235,1995.2844929851717,402.53842079872334,431.30282848110676,721.4246454658933,440.0185982394486
PUNJAB,,,Faridkot,2017,57.26758771946797,84.36973261224557,88.58320001708705,60.23439457109161,147.65998912577078,122.11618935721361,241.09635930822654,78.54606588146453,106.28993887679998,195.586757858074,126.26126377929596,154.2098394037686,1462.221318510506,141.63732033171354,296.47758371394946,548.0485534237047,476.0578610411386
PUNJAB,,,Faridkot,2018,54.32817304652272,71.4706641889009,90.45269170230378,70.5703603833033,176.7275879940619,103.70094861736132,256.24131337835775,50.34403550327566,99.36741946012077,218.41263002062965,104.47343145855972,151.14951984135146,1447.2387755947489,125.79883723542362,337.750640079669,509.6537169591155,474.0355813205408
PUNJAB,,,Faridkot,2019,57.13601135968129,79.11270112313295,95.76268112378007,87.73579754309752,145.5359735243735,98.45792501429577,252.0712441006919,82.10732040337922,88.58155849374081,194.36482568177266,112.45069544501449,147.03556927923177,1440.352303092192,136.24871248281426,329.0344521912511,521.2180480121077,453.8510904060189
PUNJAB,,,Faridkot,2020,74.33729032286429,71.40394650828547,119.9572047066886,71.58034616065304,171.94553668437078,120.05614126457404,254.84033369168458,67.0647970307916,123.97768155318442,213.90951392749642,116.04617746998383,137.03046451815436,1542.1494338387313,145.74123683114976,363.4830875517124,565.9389535402346,466.9861559156346
PUNJAB,,,Faridkot,2021,66.19467901818214,83.0089513951738,93.48427832140027,63.37198218260805,164.31212534068817,108.20966608308375,264.2151853293505,45.82837062619146,93.57756334681571,221.035585039387,137.66006197168682,161.8704885755959,1502.7689372301638,149.20363041335594,321.1683858446965,511.83078538544146,520.5661355866697
PUNJAB,,,Faridkot,2022,65.28185636114559,67.12549076877644,113.24517315826763,75.31751902583731,162.6744391158462,102.55453238698776,243.51900425009325,82.2464339139941,102.28113110529985,212.1494829985473,100.27271120109474,147.55036649742857,1474.2181407833189,132.40734712992202,351.23713129995116,530.601101656375,459.9725606970706
PUNJAB,,,Faridkot,2023,66.40569942130229,71.80070294693505,118.17173110410766,55.14370119992874,173.47015624944618,124.14068017454655,250.90186632415208,59.14835993530683,119.71878246039083,206.4825603450195,119.24998569736202,153.73092643480456,1518.3651522933023,138.20640236823732,346.78558855348257,553.9096888943963,479.4634724771861
PUNJAB,,,Bathinda,2017,57.93416727207009,237.05641293747703,79.9889860828209,228.40816243637056,53.32572434806071,206.77313193564564,69.0408130722025,141.6110686645325,136.84501052070988,95.08883817807917,93.12986675715955,80.20668590946912,1479.4088681145977,294.99058020954715,361.72287286725214,554.2700241930904,268.42539084470786
PUNJAB,,,Bathinda,2018,53.14229220397612,229.5855574251211,82.55163183465895,226.10697227637021,75.13681491134645,209.1283493058802,71.92389771078079,134.7822787990631,159.5038732444493,92.10103470489017,74.37684853524193,93.17140898729812,1501.5109599390764,282.7278496290972,383.7954190223756,575.3383990601734,259.64929222743024
PUNJAB,,,Bathinda,2019,80.28743321821338,243.30529631121027,105.47300603248584,231.07581620173653,69.4375084653935,242.73345104599412,83.92350295286087,126.18382512632814,170.2816375892075,99.58860013572428,105.61480474169888,87.06041683125974,1644.965298652113,323.59272952942365,405.9863306996159,623.1224167143906,292.26382170868294
PUNJAB,,,Bathinda,2020,76.23145831559785,213.84906446033312,111.63266506682899,258.3742754287862,42.98769484718903,211.01817418180875,64.83517910060111,148.20434887871892,143.63236995998116,124.50499577355399,107.44347810187705,89.53024219567416,1592.24394631095,290.08052277593094,412.99463534280414,567.6900721211099,321.47871607110517
PUNJAB,,,Bathinda,2021,74.11809035159645,223.35963888529884,110.50643419258996,219.83744588609335,64.00888600881208,242.78350458916833,72.41980797993294,134.4530768316625,135.23620230506566,110.10034378194113,105.47968778688673,83.44363763016219,1575.74675622921,297.4777292368953,394.3527660874954,584.8925917058294,299.02366919899004
PUNJAB,,,Bathinda,2022,83.68700959322095,219.40216075939728,102.57625621948627,249.34463320381218,58.076288901363505,237.58031683066403,83.09323850192862,134.0628188972262,149.74580284761842,90.87162068629453,90.68071281016488,101.74320139412843,1600.8640606453052,303.0891703526182,409.99717832466195,604.4821770774372,283.2955348905879
PUNJAB,,,Bathinda,2023,75.3963127481569,244.62723145468286,93.43523594767184,226.49115273505907,58.8215791246972,223.1775450223877,78.57147589441504,150.25131175240756,138.94703693107857,114.76650203755749,87.06735711536153,93.25590515901675,1584.8086459224926,320.02354420283973,378.74796780742815,590.9473696002889,295.08976431193577
PUNJAB,,,Mansa,2017,144.43403719842163,91.18118304115998,197.3015661382971,183.12432017691486,128.44685546801173,121.58471791407119,129.45171740880758,239.5005865482196,111.08871797148004,93.16135954819512,213.1300724088972,167.6714904600174,1820.0766242824934,235.61522023958162,508.8727417832237,601.6257398425785,473.96292241710967
PUNJAB,,,Mansa,2018,125.99444657978728,82.44403131109712,215.5710601244807,187.34447110926612,149.0557752587438,114.30144305930939,137.74501897777785,233.66498437600558,141.3552397164913,90.21028005017664,181.2386972423219,141.7106565072006,1800.6361043126583,208.4384778908844,551.9713064924906,627.0666861295841,413.1596337996991
PUNJAB,,,Mansa,2019,147.9414057049057,68.5785060857024,216.45319428173775,190.2379714245569,144.4020912947695,86.79983381861256,140.14419814839795,249.5305483467036,114.04306093322727,67.87637418634638,220.5149802816738,156.54748540626775,1803.0696499129015,216.5199117906081,551.0932570010641,590.5176412469414,444.9388398742879
PUNJAB,,,Mansa,2020,149.69407654281036,61.5707387440031,211.37449335950825,185.62113274912414,132.3624741163255,112.55219423902386,137.63292865616864,232.20988020362003,137.78588729908648,74.09407390322035,215.2043406445028,145.1478328141361,1795.2500532715296,211.26481528681347,529.3581002249579,620.180890397899,434.44624736185926
